GeneID,1H,4H,6H,24H
GRMZM2G426242,0,1.956358874,2.008072391,1.660885803
GRMZM2G426469,2.275980138,3.014777984,3.048721749,2.25115276
GRMZM2G426613,0,0.836172995,0.647850454,-1.078701184
GRMZM2G426888,-1.401303935,-1.040484063,-1.894761856,-1.612308659
GRMZM2G426917,0,0,1.821809792,2.26809392
GRMZM2G426953,0,2.616703911,2.944138401,3.220619497
GRMZM2G427097,1.949135265,1.815288569,2.328678151,3.012277283
GRMZM2G427451,0,2.256313558,3.159040268,3.321919809
GRMZM2G427468,0,0,0,-0.816615378
GRMZM2G427697,1.471043087,0,0,0
GRMZM2G427729,-0.96117204,-1.232532479,-2.329839769,-3.093660316
GRMZM2G427815,3.090139063,5.123419163,6.199444818,6.074343261
GRMZM2G428096,1.00595437,0.866710729,1.123849283,1.371193925
GRMZM2G428168,0,0,1.156659505,0.766039667
GRMZM2G428179,1.015717683,0,-1.031156654,-0.760610303
GRMZM2G428216,1.701964329,1.318566681,1.806090552,1.624083866
GRMZM2G428356,-0.650328439,0,-0.891214039,-1.091829954
GRMZM2G428362,-1.750242481,-1.386732684,-2.036225963,-1.370926333
GRMZM2G428391,1.989565824,3.272556724,3.232864902,1.844451033
GRMZM2G428518,0,2.005026804,1.901351486,1.773879586
GRMZM2G428554,1.511305532,0,0,0
GRMZM2G428579,0,0,-0.675276214,-0.902893631
GRMZM2G428905,0,-1.048106932,-0.907391992,0
GRMZM2G429035,-2.19672529,-2.373091823,-2.688101959,-3.482460042
GRMZM2G429118,2.336575994,1.459694814,1.756210729,1.172603921
GRMZM2G429213,-0.622768886,-0.733266989,-0.978582738,0
GRMZM2G429396,0,0,0,-0.890708651
GRMZM2G429617,0,0,0,0
GRMZM2G429714,1.047146176,0.888221031,1.063376733,0.821733151
GRMZM2G429807,0,0,0,1.33878417
GRMZM2G429940,0,-0.942658249,-1.146499029,-1.916739241
GRMZM2G429955,0,-1.394560982,-1.671724159,-2.402535424
GRMZM2G430029,-1.910897359,-2.338607299,-1.850329745,-1.187298171
GRMZM2G430052,1.756468376,0,0,0
GRMZM2G430266,0.937173241,1.275548927,0.748403296,1.12595274
GRMZM2G430362,0,0.849830259,0.918622721,0
GRMZM2G430394,0,0,-1.104301775,-1.626919534
GRMZM2G430600,1.984324163,1.428477665,1.159566728,0.984279984
GRMZM2G430646,-2.374932836,-2.954167599,-1.74956459,-2.013205013
GRMZM2G430745,0,0,-0.718923077,0
GRMZM2G430780,-0.891404722,-1.220197295,-1.563076465,-1.637068128
GRMZM2G430807,0,-0.743114193,-0.981339379,-2.283302928
GRMZM2G430849,-1.410818252,-2.238828478,-2.158737385,-1.338313647
GRMZM2G430871,-1.470409459,-2.359813038,-2.291430133,-2.804211854
GRMZM2G431018,1.567686545,0,0,0.820692227
GRMZM2G431039,0,0.767656825,1.227904564,2.527288324
GRMZM2G431243,1.137558822,0.865120285,0.929326792,1.337896016
GRMZM2G431288,2.375525001,3.364975688,2.226709316,2.15854519
GRMZM2G431309,1.818882055,0.768989699,0,0
GRMZM2G431314,0,0,0,1.30680806
GRMZM2G432128,-0.859339594,-1.196410019,-0.721359225,-0.57596095
GRMZM2G432480,0.972741764,0,1.15055963,0
GRMZM2G432642,0,0,-1.424238149,0
GRMZM2G432722,1.221289155,1.241956498,1.259593871,0.994207074
GRMZM2G432796,1.593550875,1.765763016,2.102207242,2.34070122
GRMZM2G433002,-0.649694068,-1.394823244,-1.073187137,-0.993569778
GRMZM2G433025,0,0,-0.687522264,-0.883184756
GRMZM2G433137,0,1.923902827,1.47328179,2.366803934
GRMZM2G433433,0,-0.679494603,-0.688805112,-0.914444272
GRMZM2G433801,0,-0.743526988,-0.767413371,-0.503592619
GRMZM2G433847,-1.850099034,-1.022918412,-1.588067095,-1.154877926
GRMZM2G433849,-1.932206472,-2.582832515,-2.368528171,-2.958174147
GRMZM2G434173,0,1.145900835,1.277526901,1.137418491
GRMZM2G434277,-0.89759204,-0.723897414,0,0.655332615
GRMZM2G434317,0,0,-0.875326152,0
GRMZM2G434541,4.559581539,4.83626271,5.063493524,4.153971199
GRMZM2G434669,0,-1.407196691,0,-1.791479339
GRMZM2G434935,-1.569680223,-1.635324916,-2.382624603,-1.076182243
GRMZM2G435034,0,1.05646698,1.262131973,1.395187702
GRMZM2G435445,0,-0.732370638,-0.729204521,0
GRMZM2G435627,0,0,-0.594654428,-0.866152737
GRMZM2G436082,1.064362212,1.082619966,0.802068185,0.99573009
GRMZM2G436199,0,0,0,-1.330832739
GRMZM2G436328,0,0,-0.837998877,-0.924609842
GRMZM2G436448,1.837577387,1.259498319,1.614936109,2.041389699
GRMZM2G436583,-0.665955835,-1.057925506,-0.861959361,-0.765012186
GRMZM2G436593,3.056396553,3.245301408,3.180602521,2.512736859
GRMZM2G436710,-0.714470924,-1.14519353,-1.231027419,-1.130177669
GRMZM2G436835,0,0.756400619,0.954611514,0.7751186
GRMZM2G436947,2.924579037,1.612757829,1.231706451,0
GRMZM2G436986,0,-0.681168773,-1.305848805,-0.999824391
GRMZM2G437100,0,0,1.706140826,1.661337793
GRMZM2G437460,0,0,-0.973683056,-1.300199698
GRMZM2G437912,4.246036234,4.720424673,4.469072559,3.590123307
GRMZM2G438007,0,0.823332161,1.186439213,1.618908678
GRMZM2G438077,-1.397973292,-1.289280468,-1.224305386,-1.586752964
GRMZM2G438176,-1.235111661,-2.723635121,-2.728709616,-4.030393491
GRMZM2G438178,2.672219167,0,0,0
GRMZM2G438202,1.749718717,0,0,0
GRMZM2G438438,-0.767811594,-1.348074853,-1.602477961,-1.641717186
GRMZM2G438524,0,-0.750167742,-1.106908279,-1.118425345
GRMZM2G438551,0,1.039718536,1.191206729,0.839718405
GRMZM2G438871,0,0.688778242,0.98709032,0.629334829
GRMZM2G438895,0,-1.118773532,-1.186776106,-1.099229774
GRMZM2G439195,0,-0.709182965,-0.887868016,-1.223519631
GRMZM2G439311,0,-1.336309215,-1.639554995,-1.680040511
GRMZM2G439337,-1.121985304,-2.872347958,-1.687606994,-1.358313345
GRMZM2G439589,0,-1.127162077,-0.84883014,-0.907961749
GRMZM2G439950,0,0,0.78488889,1.072564856
GRMZM2G440003,0,1.570221673,3.152875666,3.946129838
GRMZM2G440009,0,0,-1.626426775,-2.412893156
GRMZM2G440208,0.755507645,1.055379554,1.011750738,0
GRMZM2G440259,0,-1.798416511,-1.774468898,-1.041873213
GRMZM2G440866,0,0,0,1.529267111
GRMZM2G441029,-1.287285569,-0.979752926,-1.597730551,-2.478758836
GRMZM2G441144,-1.024696865,-1.214846137,-1.147020173,-0.720421466
GRMZM2G441444,0,0,0,-2.037358263
GRMZM2G441541,1.707067683,1.592956179,1.342904224,0.812250829
GRMZM2G441565,0,0,0,-1.012633094
GRMZM2G441888,-0.74530213,-1.261847242,-1.705460111,-2.105819307
GRMZM2G441903,1.169998816,0.537149501,0,0
GRMZM2G442387,1.468144858,1.172576231,1.024437857,1.355368324
GRMZM2G442523,1.168184874,1.470609803,0.958479899,0.81951681
GRMZM2G442658,0.707117926,2.127380747,2.393679495,2.027217189
GRMZM2G442804,0,0,-0.59201546,-0.794431326
GRMZM2G443265,1.957191605,1.449822336,1.57143066,1.581234413
GRMZM2G443291,0,-2.14491131,-2.23734005,-2.312785681
GRMZM2G443445,-1.761055705,-1.55139497,0,-1.34434392
GRMZM2G443495,0,0,0,1.021290492
GRMZM2G443509,0,-0.738480907,-0.931392943,-0.67740486
GRMZM2G443525,1.319107018,0.946032466,0.672759049,0
GRMZM2G443728,0,-0.777153694,-1.117935109,-1.310186138
GRMZM2G443888,0,1.634586193,1.567131003,0.79242052
GRMZM2G443939,-1.411904435,-1.164767282,-0.968731397,-1.027198086
GRMZM2G444378,0,-1.683521473,-2.183110239,-2.181615731
GRMZM2G444560,2.337311228,2.919317952,2.849469454,1.516544988
GRMZM2G444567,5.278118906,4.038476826,3.216730202,1.189350911
GRMZM2G444623,0,-1.15210077,-2.112978628,-2.170025212
GRMZM2G444762,0,0,0,-1.099968722
GRMZM2G444801,2.019655591,2.499293142,2.530487263,3.092597221
GRMZM2G444845,1.199129226,1.225733108,1.032498188,0
GRMZM2G445163,-0.954790603,-1.327398495,-1.374861476,-1.451218314
GRMZM2G445575,0,-0.656134306,-1.124811549,-1.278634166
GRMZM2G445602,0,0,-0.559818083,-0.72022744
GRMZM2G445616,0,0,0,2.015719235
GRMZM2G445634,6.287894279,5.989725328,5.882263448,5.358554128
GRMZM2G445905,0,0.578743086,0.869938026,0
GRMZM2G445944,-0.649243639,-0.670817519,-1.180527477,-0.870337979
GRMZM2G446050,0.776629119,0,0,0
GRMZM2G446108,0,0,0.630760886,0.73032654
GRMZM2G446170,1.634452849,0,0,0
GRMZM2G446213,1.35046858,0,0,0
GRMZM2G446220,2.132500318,0,0,0
GRMZM2G447005,-1.822484635,-2.783832253,0,0
GRMZM2G447347,3.115536305,1.920085422,1.22400052,0
GRMZM2G447433,-1.223618313,-1.092585208,-0.752359149,-0.586380487
GRMZM2G447551,0,3.820096584,3.998736808,4.097513178
GRMZM2G447617,1.56365291,1.523328532,1.758579828,1.874487253
GRMZM2G447632,4.368210105,4.696766915,4.917795175,4.064429819
GRMZM2G447785,-0.879938892,0,0,1.35179148
GRMZM2G447795,2.014656387,4.598966081,5.446244844,5.954909143
GRMZM2G448001,-0.740207955,-0.951863269,-1.233431466,-0.812459801
GRMZM2G448213,2.253276486,0,0,0
GRMZM2G448368,-0.862745069,-0.861653145,-1.15521228,-0.851032702
GRMZM2G448656,0,-1.322319695,0,-1.644038337
GRMZM2G448925,0,0,0,0
GRMZM2G448927,0,0,0,-1.54856553
GRMZM2G449160,0,-0.607151431,-1.528103103,-1.356339882
GRMZM2G449257,0,-1.491919949,-1.751919505,-2.202381322
GRMZM2G449496,0,-1.446885634,-1.889972078,-2.156707581
GRMZM2G449681,1.542642022,1.489968545,1.357347029,1.07898419
GRMZM2G449941,-1.895711155,-2.641766202,-2.311086712,-2.255394075
GRMZM2G450125,2.172101416,0.722143516,0,0
GRMZM2G450163,-1.203294844,-1.194537611,-1.182431193,0
GRMZM2G450233,0,-1.48140802,-0.998460306,-1.023576455
GRMZM2G450498,4.628569131,4.661073495,5.15194432,5.220132738
GRMZM2G451281,0,0,0,0.788782114
GRMZM2G451314,0,1.016097257,0.728629196,0.665075846
GRMZM2G451672,0,0.818919917,0.950248717,1.271798941
GRMZM2G451679,-2.930278478,-2.568519962,-2.129609832,-2.018173165
GRMZM2G451716,0.75885794,1.388145236,1.544004589,1.905391186
GRMZM2G451856,0,-0.70909155,-0.752684924,0
GRMZM2G451882,0,-0.587183556,-0.681137181,-0.696379106
GRMZM2G451965,0.891176788,0,-0.851993542,-1.159814815
GRMZM2G452016,0,0,0.951792105,1.114503813
GRMZM2G452523,0,0,0.935833419,1.281984808
GRMZM2G452564,2.049879406,1.477029307,0,0
GRMZM2G452580,0.986265579,0.760620234,0.862845326,1.138033985
GRMZM2G452807,1.378480129,0,0,0
GRMZM2G452896,0.74196026,0.829148977,1.0364196,0.89925701
GRMZM2G453805,1.094545578,3.783216969,4.779051378,5.270698106
GRMZM2G454056,0,1.10981956,1.406431073,2.156061836
GRMZM2G454449,2.635507651,2.579876893,3.16180872,3.193621408
GRMZM2G454928,0,0,-1.027827219,-1.490721636
GRMZM2G455124,0,1.186475061,1.501261873,0.884970704
GRMZM2G455128,0.606563712,0,-0.753221093,-1.611017195
GRMZM2G455321,1.777106879,0,0,-1.047405576
GRMZM2G455440,-1.982918699,0,0,0
GRMZM2G455809,2.278333384,3.369010206,3.426907191,2.74887089
GRMZM2G455817,1.559774404,0.684482594,0.58391177,0
GRMZM2G455909,0.593328508,0,-1.065964613,-1.368192456
GRMZM2G456086,0,0,0,-1.001696527
GRMZM2G456357,0,-1.343482051,-1.153141213,-1.349199379
GRMZM2G456473,0,-0.994497016,-1.562195486,-1.375883114
GRMZM2G456960,-0.740697521,-0.928373189,-1.477374965,-1.163222058
GRMZM2G456997,0,0,1.316003932,3.032751909
GRMZM2G457003,3.091899629,0,0,0
GRMZM2G457287,0,0,3.293177821,2.507665036
GRMZM2G457309,0,-1.504351794,0,2.526322644
GRMZM2G457544,-1.143048363,-1.236268204,0,0
GRMZM2G457562,3.290851522,3.298364232,3.535116076,3.821435268
GRMZM2G457621,0,-0.672760895,-1.041523801,-1.567935563
GRMZM2G457699,0,-1.060591161,-1.016700731,-1.270724636
GRMZM2G458208,0,0.783758607,1.216940767,0
GRMZM2G458538,0,0.845710486,0.843203078,1.196662158
GRMZM2G458549,0,0,0,0.617905832
GRMZM2G458659,-2.049184222,-1.672299917,0,-0.869446752
GRMZM2G458824,-0.576743781,-0.805333048,-0.871918613,-1.010660864
GRMZM2G459110,1.983223855,2.749248721,3.220899998,2.708612573
GRMZM2G459291,0,0.543002398,0.708910911,0.775002062
GRMZM2G459363,0,-0.911358498,-1.474588798,-1.16822107
GRMZM2G459391,-0.914964236,-0.750495214,-1.066479149,-1.485042573
GRMZM2G459563,0,-2.294152608,-1.417131511,-1.687383349
GRMZM2G459755,0,0.545162831,0.744559647,1.099282634
GRMZM2G459811,0,1.933622292,1.989745168,0.949138044
GRMZM2G459824,2.017876279,0,0,0
GRMZM2G459874,0,0.829262289,1.069676333,1.066268997
GRMZM2G460078,0,0,0,0.84742371
GRMZM2G460138,1.177681732,2.370723612,2.704470194,2.409753206
GRMZM2G460383,2.934955737,2.670105537,2.31413254,2.040760749
GRMZM2G460860,0,0.752923809,0.893769628,0
GRMZM2G462047,0,0,-1.851417077,0
GRMZM2G462118,2.059699478,0.957297028,1.273564792,1.345816297
GRMZM2G462140,0,0,0.931109514,0.830155231
GRMZM2G462261,0,0.969663119,1.140836811,1.430905494
GRMZM2G462625,-1.141438427,-1.195109643,-0.895199342,0
GRMZM2G462883,1.040217006,1.467660721,1.222837897,0.850723852
GRMZM2G463280,0,-0.947384922,-1.317926327,-1.487097747
GRMZM2G463318,0,-0.982767567,0,-2.411552291
GRMZM2G463574,0,0,0,1.123381684
GRMZM2G463913,0,-0.556880637,-0.815766601,-0.758718292
GRMZM2G463953,0,0,0.549005468,0.661666606
GRMZM2G464013,1.207795919,0,0,0
GRMZM2G464137,0.740830435,0.557252532,0.679796314,0.641533367
GRMZM2G464157,2.766437692,2.071408252,1.880408773,0
GRMZM2G464328,0,-1.531142939,-2.23057224,-2.393218509
GRMZM2G464393,3.726005152,3.526558734,3.95291011,3.359984893
GRMZM2G464491,-1.270479816,-1.276416168,-1.238176432,-0.811843084
GRMZM2G464782,0,-0.634285341,-0.697134761,-1.202528262
GRMZM2G464891,0,0,-0.947424113,-0.773395752
GRMZM2G465169,1.061494986,1.5539626,0.914202555,0.849984842
GRMZM2G465226,0.926001204,2.270883086,2.887666364,4.573628763
GRMZM2G465287,1.721533202,0,0,1.337457767
GRMZM2G465333,0.811538208,0.601226816,0.652212495,0
GRMZM2G465764,-0.762606518,-1.282554922,-1.031004998,0
GRMZM2G465806,0,0,-1.091571731,0
GRMZM2G465833,0,0,0.549695543,0.801373675
GRMZM2G465999,2.178862777,3.332068024,3.647685445,2.874074495
GRMZM2G466044,3.134436852,2.344300604,2.047186412,0
GRMZM2G466298,1.380733307,0.720739638,0,0
GRMZM2G466532,0,0,-1.109476025,-1.411582062
GRMZM2G466543,0.646620652,0.7591615,0.718015745,0.914389471
GRMZM2G466549,0,-1.870971083,0,-1.882314302
GRMZM2G466780,-0.736908037,-0.894581424,-1.200177551,-1.330536834
GRMZM2G466833,0,1.089708571,0.907850102,0.57511248
GRMZM2G466835,0,0,0.976239679,1.20552334
GRMZM2G467007,1.009683745,0,0,0
GRMZM2G467086,0,0.767904551,0.908082342,0
GRMZM2G467147,0.72476774,0,1.043290031,0.954546158
GRMZM2G467184,1.113104092,1.661366093,1.538606851,1.131783938
GRMZM2G467187,0,-1.374493656,-1.564755588,-1.917554312
GRMZM2G467338,0,0,-0.750565582,-0.793316374
GRMZM2G467370,1.642203054,1.792559697,2.438422166,2.746714683
GRMZM2G467576,-1.557171706,-1.425560417,-1.675275521,-1.678012329
GRMZM2G467893,1.269998238,1.88595744,2.036639997,2.845473324
GRMZM2G467907,1.404995314,0,0,0
GRMZM2G467992,0,0,0,0.779280909
GRMZM2G468111,1.318909589,1.550361936,4.924746971,5.532394661
GRMZM2G468260,-0.75866708,-0.572403442,-0.709172399,0
GRMZM2G468299,2.487232907,1.399810414,1.344500353,1.349817781
GRMZM2G468439,0.708180572,1.349077249,1.463191975,0.971106291
GRMZM2G468693,1.421461887,0,0,0
GRMZM2G468756,1.33159143,0.81301113,0.986787308,1.584962501
GRMZM2G468855,-1.049852629,0,-0.994025802,-2.023773796
GRMZM2G469111,1.204708853,1.088819289,1.341195715,1.037515595
GRMZM2G469224,1.068855901,0,0,-1.480557798
GRMZM2G469380,0,0,-1.091162282,-1.054068828
GRMZM2G469523,1.105772383,0,0,0
GRMZM2G469551,0.710486837,1.767700518,1.824800056,1.58544948
GRMZM2G470075,2.460864716,6.848039875,6.875782629,5.306794506
GRMZM2G470499,0,0,0,-1.11897568
GRMZM2G470524,0,-1.736775911,-2.125821473,-2.602841416
GRMZM2G470740,0,-0.671731231,-0.771918813,0
GRMZM2G470882,1.996977272,5.798436431,6.225619599,6.020228248
GRMZM2G471357,1.078740577,0.605748335,1.15732601,1.184588328
GRMZM2G471362,-2.226769617,-4.645338888,-3.837507053,0
GRMZM2G471733,4.581039392,0,0,0
GRMZM2G471904,0,-0.595111869,-0.774689708,-0.673880307
GRMZM2G472060,5.012834413,5.010314817,4.674289847,3.634277818
GRMZM2G472167,0,1.102439952,1.018479262,0.933554456
GRMZM2G472231,0,0,0.740521504,0.980769238
GRMZM2G472248,3.371937319,2.165523058,2.632815637,2.387916958
GRMZM2G472266,0,-0.825171773,-0.994583386,0
GRMZM2G472346,0,0.987732599,1.080583272,1.352682029
GRMZM2G472376,0,0.806176622,1.314789854,1.726646925
GRMZM2G472625,1.042539967,0,0,0
GRMZM2G472643,0,-1.383109551,-1.40642435,-1.945215652
GRMZM2G472671,1.224140495,0.674794863,0,0
GRMZM2G472852,0,-0.947793558,-1.093152189,-1.617779943
GRMZM2G473709,0,1.315612924,1.156183391,1.240343551
GRMZM2G473906,1.154634429,1.328970953,1.206549453,0
GRMZM2G474019,-1.741654829,-2.828281796,-2.26198443,-2.156803216
GRMZM2G474092,0,0,0,0.864336443
GRMZM2G474119,-0.960157726,0,0,0
GRMZM2G474153,1.12651562,0.667582277,1.121580288,0.743938813
GRMZM2G474326,1.16303598,2.644679083,2.928597308,1.809210149
GRMZM2G474462,0,-0.567271092,-0.957904624,-1.416301554
GRMZM2G474468,-1.161940618,-2.551908183,-2.237013823,-2.911604587
GRMZM2G474531,-0.695354935,-1.59473692,-1.899125778,-1.954989534
GRMZM2G474546,0,0,-0.81186509,-0.802223145
GRMZM2G474555,0,0,1.103329967,1.877397974
GRMZM2G474651,1.012774403,0,0,-1.440726716
GRMZM2G474658,0,-0.834641509,-0.627140766,-1.156824333
GRMZM2G474755,3.800404457,3.121113467,3.083502058,3.459032656
GRMZM2G474769,0,-0.74371398,-1.024000918,-1.160645878
GRMZM2G474777,-0.891411038,-1.170284815,-1.094842035,0
GRMZM2G474883,0,0,0,-0.716980242
GRMZM2G475059,0,0,1.84964654,0.789975338
GRMZM2G475185,1.616744583,2.637106107,3.432668815,2.234856363
GRMZM2G475263,0,0,-0.847852289,0
GRMZM2G475305,1.790538551,0,0,0
GRMZM2G475380,1.965016621,1.637092526,1.351291168,1.320923786
GRMZM2G475899,-0.968469871,-1.66781281,-1.378165457,-1.190572256
GRMZM2G475971,0,0,0,0
GRMZM2G475984,0.753057977,-1.348733959,-1.000737631,-1.442799828
GRMZM2G476230,0,0,0,-1.558949007
GRMZM2G476538,1.426783683,1.757926953,1.74667173,0.96597477
GRMZM2G476699,0,0.811440182,1.238256447,0.972330452
GRMZM2G476762,0.865272116,-1.298412914,-1.638445184,-2.964104715
GRMZM2G476843,0,-1.284031195,-0.862420257,0
GRMZM2G476914,0,-0.555612561,-1.04367675,-0.886335758
GRMZM2G476973,1.098185217,0,0,0
GRMZM2G477205,0,1.516517846,2.265924158,3.83622236
GRMZM2G477236,0,-0.686665142,-0.974603009,-0.98452726
GRMZM2G477314,1.568892608,1.312803614,1.430214737,0.953950414
GRMZM2G477325,2.968847273,2.021045727,0.911540584,0
GRMZM2G477491,3.653218412,0,0,0
GRMZM2G477743,0,0.785829246,1.002681384,0.819191866
GRMZM2G477846,-0.855392089,-0.618982617,-1.383537172,-1.438903493
GRMZM2G477847,-0.751087851,-0.828318335,-0.72775125,-0.908567438
GRMZM2G477872,0,2.325726075,3.324207929,3.389879675
GRMZM2G478212,-0.620197959,-1.088355456,-1.321859742,-1.468350335
GRMZM2G478553,2.460871034,3.323662676,3.337116639,3.656133521
GRMZM2G479038,0,0.768896868,0.675001681,-0.58434808
GRMZM2G479112,0,-0.76898049,-1.25876405,0
GRMZM2G479125,0,0.603795202,0.918171477,0.836457011
GRMZM2G479243,0,1.193665087,1.531224893,2.018933821
GRMZM2G479340,1.932096892,1.187443719,1.128025611,1.257549485
GRMZM2G479423,1.479835175,2.379557757,3.269867174,2.887310126
GRMZM2G479529,1.378219424,0.815029059,0.865857693,1.5294397
GRMZM2G479608,0.935704091,0.869242678,0.992556686,0.829950569
GRMZM2G479703,-0.718136954,-0.876462869,-1.457349016,-1.525052522
GRMZM2G479760,0,0,-0.719714371,-1.034017195
GRMZM2G479906,-1.444362275,-1.102857844,0,0
GRMZM2G480106,1.421157783,2.872814948,2.991430148,2.624520922
GRMZM2G480516,0,-0.921816077,-1.299125476,-1.164139959
GRMZM2G480607,0,0,-0.769741919,-0.971843577
GRMZM2G480850,0,-0.769656628,-1.01854584,-1.317212718
GRMZM2G481452,0,0,-1.022968326,-1.898103469
GRMZM2G481730,0,-0.89326442,-0.877993771,0
GRMZM2G481843,0,0,0,-0.659533877
GRMZM2G487629,0,-1.121199141,-1.254418311,0
GRMZM2G488458,0,-0.844379002,-0.893009637,-0.665052472
GRMZM2G489119,0,-2.516299958,0,-3.521694799
GRMZM2G492296,-1.769213631,-2.469194797,-3.028576576,-2.856373742
GRMZM2G493395,6.01964601,6.255354514,5.816652902,4.731805819
GRMZM2G495613,0,-1.628847801,0,0
GRMZM2G502467,0,-0.891604501,-1.273923164,-1.203617997
GRMZM2G502560,-1.290183578,-3.323468012,0,0
GRMZM2G504401,0,0,-0.621293926,-0.730387665
GRMZM2G516301,4.52016676,2.89883968,3.10369128,1.377597528
GRMZM2G520811,0,0,0,0
GRMZM2G521844,0,0.94104211,0,1.293159219
GRMZM2G521862,-0.92804957,-0.792873699,-1.082858501,-0.857566572
GRMZM2G527017,-1.650486579,-3.2137949,0,-4.333079458
GRMZM2G527891,-0.998964525,-1.615131421,-1.389895335,-0.673969053
GRMZM2G531230,1.507628079,1.734834243,1.438801827,0
GRMZM2G533147,0,-0.901008396,0,0
GRMZM2G538535,0,-0.823675384,-0.988339248,0
GRMZM2G540322,-2.716783027,-2.97178541,-2.298448189,-2.552422809
GRMZM2G540538,0,2.705685851,2.893238282,2.993732394
GRMZM2G542227,-0.86725834,-1.380432966,-1.541090658,-1.635979934
GRMZM2G542272,2.032128776,1.691534093,2.520479147,2.226955688
GRMZM2G542497,1.697283027,1.027706588,0,0
GRMZM2G543629,0,-0.599461653,-0.757576185,-0.889768127
GRMZM2G545326,1.030614359,1.799934426,1.722445881,1.670816336
GRMZM2G546254,0,0,-0.786406149,-0.589493124
GRMZM2G551565,0,-1.873728459,-2.040916627,-2.431258262
GRMZM2G552418,-1.997578934,-1.803736091,-2.879191502,-3.325387812
GRMZM2G553687,0.793115998,0,0,0.759143239
GRMZM2G557158,0,-2.430201487,0,0
GRMZM2G568636,0,0,0,-0.800969535
GRMZM2G569948,1.232496084,0,0,0
GRMZM2G570968,-3.119179637,0,-1.691444321,0
GRMZM2G573324,0,0,-0.972156293,-1.131762285
GRMZM2G573867,0,2.242140661,2.408040975,2.00397663
GRMZM2G574534,2.138371954,1.213489447,1.331949068,1.112014474
GRMZM2G576002,-0.794251709,-0.956391391,-1.26862548,-1.024054109
GRMZM2G576752,-0.74508177,0,-1.221544408,-1.313491918
GRMZM2G587231,-1.655829999,-3.803784596,-2.476821395,-3.615026704
GRMZM2G587327,0,1.069635202,1.231281977,1.039150965
GRMZM2G590033,0,0.71798656,0.835512319,0.746584484
GRMZM2G590333,-0.750733978,0,-0.665276793,0
GRMZM2G700046,-1.823173465,-2.799291336,-2.714628019,-2.473743498
GRMZM2G700148,0,0.90204819,0.780328332,1.033562962
GRMZM2G700192,-1.431867162,-3.019571536,-2.353174073,-2.260039119
GRMZM2G700665,0,0,0,-0.654569405
GRMZM2G700806,1.357148515,1.974101018,2.460941649,1.649540443
GRMZM2G701082,1.253485915,0.673268887,0,0
GRMZM2G701201,0,-1.049036065,-1.279793487,-1.25307835
GRMZM2G701207,0,0,-0.650241491,-0.603431146
GRMZM2G701221,1.117884531,1.516540847,1.249452221,1.247556374
GRMZM2G701576,-1.533491359,-2.452965608,-2.439195314,-1.525449412
GRMZM2G701746,-1.058867029,-1.003052484,-1.248289344,-1.114850621
GRMZM2G701801,0,0.661571805,0.74769254,1.012221893
GRMZM2G702490,0,0,0,0.732841634
GRMZM2G702991,1.280335415,0,0,0
GRMZM2G702996,0,-1.146159401,0,-1.320278141
GRMZM2G703021,2.316572112,3.262585919,3.450274762,2.650104582
GRMZM2G703231,0,0,-0.866577689,-1.090834508
GRMZM2G703582,-0.745041629,-1.234460023,-1.586746299,-1.553528012
GRMZM2G703858,1.721331225,1.054509601,1.085082523,1.150872316
GRMZM2G703918,0.83893591,1.413840306,1.420494027,1.468928431
GRMZM2G704020,0,-1.534904491,-2.25187123,-1.638548664
GRMZM2G704053,0.973198257,1.106849174,1.45753223,1.617054036
GRMZM2G704277,-1.087162012,0,-0.877106477,0
GRMZM2G704414,0,-1.129676845,-1.489894747,0
GRMZM5G800586,0.900294227,1.39847453,1.126448684,0
GRMZM5G800598,2.75531499,0,0,0
GRMZM5G800723,0,1.817189674,1.948275332,0
GRMZM5G801031,0,0.988351541,0.999483358,0.855021903
GRMZM5G801076,1.005829136,0,0,-0.573115233
GRMZM5G801436,0,1.943574284,2.563884793,3.114144108
GRMZM5G801627,-1.641366534,-1.622628827,-2.259167199,-3.013921651
GRMZM5G801793,0,1.13100936,1.406018627,1.275409025
GRMZM5G801875,0.909144943,0.735139566,0,0
GRMZM5G801949,1.9073246,0.734350615,0.627621345,0
GRMZM5G802115,2.379063892,1.454869086,1.052606111,0.942382273
GRMZM5G802801,0,1.786249651,1.297466608,0
GRMZM5G802899,2.689315529,3.768511661,3.827058211,2.768491608
GRMZM5G802941,-1.816472544,-2.031153511,-1.700138036,-1.374549324
GRMZM5G803276,-1.266368317,-1.355589427,0,0
GRMZM5G803308,1.826358933,1.450848057,1.549596496,1.513485932
GRMZM5G803318,0,0,0,0.681025317
GRMZM5G803334,0,-1.258671913,-1.388544806,-1.29282699
GRMZM5G803565,1.382156046,1.078636181,0.968614111,0.796826969
GRMZM5G803874,0,-0.696576017,-1.052473779,-0.847573481
GRMZM5G803981,0,0,-1.243583329,-2.229466029
GRMZM5G803992,-0.799979896,0,0,-0.925650136
GRMZM5G804064,0,0,0,-0.71028223
GRMZM5G804181,-0.94544475,-2.623677687,-2.29742209,-2.447816445
GRMZM5G804323,0,-1.420693653,-1.856529957,-2.183240827
GRMZM5G804382,0,0.594927912,0.866933757,0.888151396
GRMZM5G804783,0,1.687607497,2.078161748,0
GRMZM5G804816,0.96048452,0.937113418,0.917265782,0.783817133
GRMZM5G804941,0,-1.019970355,-1.014790236,-0.851617334
